klass,text
klass2,"Rekords Rekords is a record label formed by Josh Homme. It emerged in the aftermath of the downfall of Man's Ruin Records, the record label formerly putting out Homme's project The Desert Sessions. The Desert Sessions, a compilation of collaborative songs that is released in volumes, has been released under the Rekords Rekords label subsequent to the label's formation."
klass2,"Renishaw plc (LSE: RSW) is a British engineering company based in Wotton-under-Edge, Gloucestershire. It is listed on the London Stock Exchange and is a constituent of the FTSE 250 Index."
klass2,"The Republican National Committee (RNC) is a U.S. political committee that provides national leadership for the Republican Party of the United States. It is responsible for developing and promoting the Republican political platform, as well as coordinating fundraising and election strategy. It is also responsible for organizing and running the Republican National Convention. Similar committees exist in every U.S. state and most U.S. counties, although in some states party organization is structured by congressional district, allied campaign organizations being governed by a national committee. Reince Priebus is the current RNC Chairman.The RNC's main counterpart is the Democratic National Committee."
klass2,"The Research Institute of Molecular Pathology (IMP) is a biomedical research center, funded by the pharmaceutical company Boehringer Ingelheim, and by national and European research grants. The institute is located on the Campus Vienna Biocenter (VBC).  The IMP employs around 250 people from 36 nations.The IMP's conducts research in the molecular life sciences. Research results are published in peer-reviewed journals."
klass2,"Resource Academia (RA), founded in 2003, is a private fee-paying academic institution located at Lahore, Punjab, Pakistan, as part of the W-block compound. Resource Academia provides preschool education, primary education, secondary education and preparation for General Certificate of Education (GCE). It is affiliated with the Punjab Group of Colleges.The institution has currently three branches in three separate campuses, namely:Preschool and Junior Branch: 138-E/1, Gulberg IIIMiddle Branch: 90-B/2, Hussain Chowk, Gulberg IIISenior Branch: 11-Aibak Block, New Garden Town ( Now operationally defunct)Resource Academia follows a curriculum designed to culminate in GCE O Level and GCE AS/A Level qualifications from British examination boards of University of Cambridge International Examinations (CIE) of Cambridge Assessment (UCLES).It is classified as an international university-preparatory school, giving its students the opportunity to apply to foreign universities for admission into undergraduate programs."
klass2,"Restoration Hardware is an American home-furnishings company headquartered in Corte Madera, California. The company sells its merchandise offering through its retail stores, catalog and online. As of November 1, 2014, the Company operated a total of 59 galleries, 6 full line design galleries and 3 Baby & Child galleries. The company also has 18 outlet stores in the United States and Canada."
klass2,Resurrection Fighting Alliance (also referred to as RFA) is a mixed martial arts promotion based in the United States.
klass2,"Revolution Software Limited is a British video game developer, based in York, United Kingdom.The company was founded in 1990 by Charles Cecil, Tony Warriner, David Sykes and Noirin Carmody. Until 6 December 1990, the company was named Turnvale Limited after the location in their first game Lure of the Temptress. The company's speciality would be for writing adventure games, including Beneath a Steel Sky, and the Broken Sword series which have sold over 4 million copies worldwide and have earned £100 million. The company was started with a view to creating Lure of the Temptress –  which incorporated the Virtual Theatre Engine. This virtual engine was subsequently used to develop the first two games in the Broken Sword series."
klass2,"Revolution Studios is an American motion picture studio founded in 2000 by Joe Roth, a former chairman of Walt Disney Studios and 20th Century Fox. Revolution was formerly a strategic partner of Sony Pictures Entertainment, which distributed and marketed Revolution's films. The company's film division shut down in October 2007, coinciding with the end of the six-year deal with Sony. Revolution Studios' first film was Tomcats and the last film was The Water Horse: Legend of the Deep.Revolution currently produces a sitcom based on its film Are We There Yet? for TBS and a sitcom adaptation of Anger Management for FX.Roth owned the controlling interest in Revolution. Other shareholders included Hollywood executives Todd Garner, Rob Moore, Tom Sherak and Elaine Goldsmith-Thomas, as well as Sony Pictures, Starz Entertainment (which owns pay cable rights to its films), and 20th Century Fox. In June 2014, Roth announced that he had sold Revolution Studios to Fortress Investment Group for roughly $250 million.In October 2014, Revolution Studios acquired the foreign rights and copyrights to the Morgan Creek Productions library. In 2015, Revolution acquired Cross Creek Pictures' 50% interests in Black Swan and The Ides of March. That year, Revolution began a partnership with Universal Pictures Home Entertainment to produce ""non-feature"" productions based on the former's properties."
klass2,"Revolution Studios is an American motion picture studio founded in 2000 by Joe Roth, a former chairman of Walt Disney Studios and 20th Century Fox. Revolution was formerly a strategic partner of Sony Pictures Entertainment, which distributed and marketed Revolution's films. The company's film division shut down in October 2007, coinciding with the end of the six-year deal with Sony. Revolution Studios' first film was Tomcats and the last film was The Water Horse: Legend of the Deep.Revolution currently produces a sitcom based on its film Are We There Yet? for TBS and a sitcom adaptation of Anger Management for FX.Roth owned the controlling interest in Revolution. Other shareholders included Hollywood executives Todd Garner, Rob Moore, Tom Sherak and Elaine Goldsmith-Thomas, as well as Sony Pictures, Starz Entertainment (which owns pay cable rights to its films), and 20th Century Fox. In June 2014, Roth announced that he had sold Revolution Studios to Fortress Investment Group for roughly $250 million.In October 2014, Revolution Studios acquired the foreign rights and copyrights to the Morgan Creek Productions library. In 2015, Revolution acquired Cross Creek Pictures' 50% interests in Black Swan and The Ides of March. That year, Revolution began a partnership with Universal Pictures Home Entertainment to produce ""non-feature"" productions based on the former's properties."
klass2,"The Robinson Helicopter Company, based at Zamperini Field in Torrance, California, is a manufacturer of civil helicopters. Robinson produces three models — the two-seat R22, the four-seat R44, both of which use Lycoming piston engines, and the five-seat R66, which uses a turbine engine. Robinson also produces the Robinson Helipad, a modular helipad designed for light helicopters."
klass2,"Rochdale Sixth Form College is a sixth form college opened in September 2010. The sixth form college campus is situated next to Hopwood Hall College in Rochdale, Greater Manchester, England, forming a further education quarter in the town. Rochdale is the first sixth form college to be opened in the UK since 2004, and the 93rd sixth form college in the country. The college is a member of the Sixth Form College Association (SFCA) and the Association of Colleges (AoC)."
klass2,"Rock River Arms, Incorporated is a manufacturing company based in Colona, Illinois that manufacturers parts and accessories for AR-15/M16 type rifles, as well as complete firearms."
klass2,"This page is for the Continental Indoor Football League team, for the National Premier Soccer League team also based in Rockford, see Rockford Raptors.The Rock River Raptors were a professional indoor football team based in Rockford, Illinois. The team was most recently a member of the Continental Indoor Football League. The franchise was established in 2000 as the Tennessee Valley Vipers, a charter member of af2. The franchise was based at the Von Braun Center in Huntsville, Alabama. In 2005, the franchise moved to United Indoor Football as the Tennessee Valley Raptors, to accommodate the Vipers' af2 return to Huntsville, as which point the team owner Art Clarkson announced that the franchise would relocate to Rockford. Coincidentally, Rockford was the site of the first-ever Arena Football game in 1986. The Owner of the Raptors was Art Clarkson. The Raptors played their home games at Rockford MetroCentre in Rockford, Illinois."
klass2,"The Rockford Lightning was a basketball team that played in the Continental Basketball Association. They were based in Rockford, Illinois."
klass2,"Rocky Mountain College is a multi-denominational Christian college in Calgary, Alberta. It was formed in 1992 when Mountain View Bible College (Didsbury, Alberta) merged with Hillcrest Christian College (Medicine Hat, Alberta) and is sponsored by the Canada West District of the Evangelical Missionary Church of Canada.Rocky Mountain College describes itself as ""a learning community of Christians committed to developing students who will be effective agents of spiritual, moral and social transformation everywhere for the glory of God."" It offers one-year certificate programs, two-year diploma programs, and three and four-year Bachelor of Arts degrees"
klass2,"Rocky Mountain Construction is a manufacturing and construction company based in Hayden, Idaho, United States. The company is best known for its I-Box track and Topper Track for wooden roller coasters."
klass2,"Rollei (German pronunciation: [ˈʁɔlaɪ]) was a German manufacturer of optical goods founded in 1920 by Paul Franke and Reinhold Heidecke in Braunschweig, Lower Saxony, and maker of the Rolleiflex and Rolleicord series of cameras. Later products included specialty and nostalgic type films for the photo hobbyist market.Originally named Werkstatt für Feinmechanik und Optik, Franke & Heidecke, the company renamed into Rollei-Werke Franke & Heidecke GmbH in 1972, Rollei-Werke Franke & Heidecke GmbH & Co. KG, in 1979, and Rollei Fototechnic GmbH & Co. KG in 1981.After being purchased in 1995 by Samsung Techwin, part of the South Korean Samsung Group, it was sold back to its internal management in 1999. In 2002, it was bought by a Danish investment group, and renamed Rollei GmbH in 2004.In 2005/2006, the company headquarters moved to Berlin and the company was split into two different companies: Rollei GmbH in Berlin, owner of the Rollei brand and selling various OEM equipment, and Rollei Produktion GmbH in Braunschweig, an equipment factory which became Franke & Heidecke GmbH, Feinmechanik und Optik.Following another restructuring in 2007, Rollei was split into three companies. Franke & Heidecke GmbH, Feinmechanik und Optik focussed on the production of professional medium format cameras and slide projectors, while RCP-Technik GmbH & Co. KG in Hamburg was responsible for Rollei consumer products like rebranded compact digital cameras in the European market, and with the RCP Technik Verwaltungs GmbH owning the rights to the ""Rollei"" and ""Rolleiflex"" brands. Finally, Rollei Metric GmbH took over the photogrammetry business.In early 2009, Franke & Heidecke GmbH, Feinmechanik und Optik declared itself insolvent. Since 2009 Rolleiflex medium format cameras, Rollei 35 and Rolleivision slide projectors were being produced by the DHW Fototechnik GmbH - a company founded by Rolf Daus, Hans Hartje and Frank Will, former Franke & Heidecke employees. DHW Fototechnik presented two new Rolleiflex cameras and a new electronic shutter at photokina 2012. DHW itself filed for insolvency on 2014-08-15 and was dissolved in April 2015, thereby ending any further production of cameras, lenses and accessories.As of 2015 the brands ""Rollei"" and ""Rolleiflex"" continue to be owned by the RCP Technik Verwaltungs GmbH. On 2015-01-01, the RCP-Technik GmbH & Co. KG refirmed as Rollei GmbH & Co. KG to market digital consumer cameras and accessories under the ""Rollei"" label in Europe."
klass2,"Rollei (German pronunciation: [ˈʁɔlaɪ]) was a German manufacturer of optical goods founded in 1920 by Paul Franke and Reinhold Heidecke in Braunschweig, Lower Saxony, and maker of the Rolleiflex and Rolleicord series of cameras. Later products included specialty and nostalgic type films for the photo hobbyist market.Originally named Werkstatt für Feinmechanik und Optik, Franke & Heidecke, the company renamed into Rollei-Werke Franke & Heidecke GmbH in 1972, Rollei-Werke Franke & Heidecke GmbH & Co. KG, in 1979, and Rollei Fototechnic GmbH & Co. KG in 1981.After being purchased in 1995 by Samsung Techwin, part of the South Korean Samsung Group, it was sold back to its internal management in 1999. In 2002, it was bought by a Danish investment group, and renamed Rollei GmbH in 2004.In 2005/2006, the company headquarters moved to Berlin and the company was split into two different companies: Rollei GmbH in Berlin, owner of the Rollei brand and selling various OEM equipment, and Rollei Produktion GmbH in Braunschweig, an equipment factory which became Franke & Heidecke GmbH, Feinmechanik und Optik.Following another restructuring in 2007, Rollei was split into three companies. Franke & Heidecke GmbH, Feinmechanik und Optik focussed on the production of professional medium format cameras and slide projectors, while RCP-Technik GmbH & Co. KG in Hamburg was responsible for Rollei consumer products like rebranded compact digital cameras in the European market, and with the RCP Technik Verwaltungs GmbH owning the rights to the ""Rollei"" and ""Rolleiflex"" brands. Finally, Rollei Metric GmbH took over the photogrammetry business.In early 2009, Franke & Heidecke GmbH, Feinmechanik und Optik declared itself insolvent. Since 2009 Rolleiflex medium format cameras, Rollei 35 and Rolleivision slide projectors were being produced by the DHW Fototechnik GmbH - a company founded by Rolf Daus, Hans Hartje and Frank Will, former Franke & Heidecke employees. DHW Fototechnik presented two new Rolleiflex cameras and a new electronic shutter at photokina 2012. DHW itself filed for insolvency on 2014-08-15 and was dissolved in April 2015, thereby ending any further production of cameras, lenses and accessories.As of 2015 the brands ""Rollei"" and ""Rolleiflex"" continue to be owned by the RCP Technik Verwaltungs GmbH. On 2015-01-01, the RCP-Technik GmbH & Co. KG refirmed as Rollei GmbH & Co. KG to market digital consumer cameras and accessories under the ""Rollei"" label in Europe."
klass2,"Rolls-Royce Holdings plc is a British multinational public holding company that, through its various subsidiaries, designs, manufactures and distributes power systems for aviation and other industries.  Rolls-Royce Holdings is headquartered in City of Westminster, London. It is the world’s second-largest maker of aircraft engines, and also has major businesses in the marine propulsion and energy sectors.  Rolls-Royce was the world's 16th-largest defence contractor in 2011 and 2012 when measured by defence revenues. It had an announced order book of £71.6 billion as of January 2014.Rolls-Royce is listed on the London Stock Exchange and is a constituent of the FTSE 100 Index.  As of June 2013, it had a market capitalisation of £22.22 billion, the 24th-largest of any company with a primary listing on the London Stock Exchange."
klass2,"Rolls-Royce Holdings plc is a British multinational public holding company that, through its various subsidiaries, designs, manufactures and distributes power systems for aviation and other industries.  Rolls-Royce Holdings is headquartered in City of Westminster, London. It is the world’s second-largest maker of aircraft engines, and also has major businesses in the marine propulsion and energy sectors.  Rolls-Royce was the world's 16th-largest defence contractor in 2011 and 2012 when measured by defence revenues. It had an announced order book of £71.6 billion as of January 2014.Rolls-Royce is listed on the London Stock Exchange and is a constituent of the FTSE 100 Index.  As of June 2013, it had a market capitalisation of £22.22 billion, the 24th-largest of any company with a primary listing on the London Stock Exchange."
klass2,"Rolls-Royce Holdings plc is a British multinational public holding company that, through its various subsidiaries, designs, manufactures and distributes power systems for aviation and other industries.  Rolls-Royce Holdings is headquartered in City of Westminster, London. It is the world’s second-largest maker of aircraft engines, and also has major businesses in the marine propulsion and energy sectors.  Rolls-Royce was the world's 16th-largest defence contractor in 2011 and 2012 when measured by defence revenues. It had an announced order book of £71.6 billion as of January 2014.Rolls-Royce is listed on the London Stock Exchange and is a constituent of the FTSE 100 Index.  As of June 2013, it had a market capitalisation of £22.22 billion, the 24th-largest of any company with a primary listing on the London Stock Exchange."
klass2,"Rolls is a Finnish chain of hamburger fast food restaurants. Founded in 1988, the company has around one hundred restaurants throughout the country."
klass2,"For other meanings of Rona, see Rona (disambiguation)Rona Inc. is a Canadian distributor and retailer hardware, home improvement and gardening products. Rona was founded in 1939. Rona operates a network of over 516 stores and is the leading distributor and retailer in its market  with more than 28 000 employees. The Rona network represents annual retail sales of almost $6.0 billion. The company holds a 19% share of its nationwide market. The corporate headquarters are located in Boucherville, Quebec. Administration centres are located in Surrey, British Columbia, Calgary, Alberta and Toronto, Ontario."
klass2,"Rooster Teeth Productions, LLC. is an American production company located in Austin, Texas and Los Angeles, California co-founded by Burnie Burns, Matt Hullum, Geoff Ramsey, Gus Sorola, and Joel Heyman in 2003 that specializes in the creation of live action shorts, animated pieces and machinima, or films created using real-time, interactive engines from computer and video games. Founder Burnie Burns created voice-over-enhanced gameplay videos of Bungie Studios' popular first-person shooter video game Halo: Combat Evolved. Eventually, these videos led to the creation of Red vs. Blue, an award-winning comic science fiction series that premiered on April 1, 2003 and is still in production; its thirteenth season premiered on April 1, 2015. The production team also focuses on projects such as live-action shorts, comedy gameplay with the branch Achievement Hunter, video game development, and full animated productions such as RWBY and X-Ray and Vav. Rooster Teeth hosts its convention, RTX, annually in Austin, Texas.The company's videos are released on its website and YouTube, on which it maintains over 8.2 million subscribers and over 4 billion video views, as of October 2015.In 2015, Rooster Teeth will release its feature film debut Lazer Team, a science fiction action comedy film."
klass2,"Rosetta Genomics Ltd. is a molecular diagnostics company with offices in  Israel and the United States that uses micro-ribonucleic acid (microRNA) biomarkers to develop diagnostic tests designed to differentiate between various types of cancer. The company expects the first three tests based on its technology to be submitted for regulatory approval in 2008. The diagnostic tests will differentiate between squamous and non-squamous non-small cell lung cancer (NSCLC); differentiate between adenocarcinoma and peritoneal mesothelioma; and seek to identify the origin of tumors in patients representing cancer of unknown primary (CUP). Using a single microRNA, the highly sensitive, highly specific test for squamous and non-squamous lung cancer has passed the prevalidation phase  and has been submitted for approval to the New York State Department of Health Clinical Laboratory Evaluation Program in April 2008.In April 2008, Nature Biotechnology published a study by Rosetta Genomics’ scientists whose findings demonstrate microRNAs' significant potential to act as effective  biomarkers that may be applied in a diagnostic test designed to identify the primary tumor site in patients CUP. In addition to its diagnostic programs, Rosetta Genomics is collaborating with Isis Pharmaceuticals to develop a microRNA-based therapy for Hepatocellular carcinoma (HCC), a form of liver cancer."
klass2,"Ross was a bicycle brand that manufactured over 15 million bicycles in the United States between 1946 and 1988.  The company, which competed with domestic bicycle manufacturers as Schwinn and Huffy, was widely noted for its pioneering marketing of mountain bikes."
klass2,"The Ross Group was a British food company founded in Grimsby, England in 1920.The Ross brand remains common in the retail frozen fish market. David Ross, the co-founder and significant shareholder in mobile telephone retailer The Carphone Warehouse, is the grandson of J Carl Ross.Originally a small family-owned fish merchanting company, Ross diversified into trawling, fish processing, and later into food processing in general, expanding into factory farming to become the largest chicken producer in Europe by 1962 via a series of takeovers. The company bought out rival Young's in 1959 and, after a series of takeovers and mergers and de-mergers, forms part of what is now Young's Bluecrest, the UK's largest company in the frozen fish sector. The company's history is also Grimsby's industrial history."
klass2,"Ross Stores, Inc., is an American chain of off-price department stores headquartered in Dublin, California, operating under the name Ross Dress for Less. It is the largest off-price retailer in the United States, though T.J. Maxx and Marshalls combined, both of which are owned by TJX Companies, would be larger together.As of August 2015 Ross operates 1,254 locations in 33 U.S. states, the District of Columbia and Guam, covering much of the country, but with no presence in  New England, New York, northern New Jersey, Alaska, and areas of the Midwest."
klass2,"The Rossiya Bank (Bank Rossiya, in Russian: Акционерный коммерческий банк Россия, АКБ Россия) is a Russian joint stock bank founded on June 27, 1990. The company's headquarters are based in St. Petersburg."
klass2,"Rosslyn Academy is a private Christian school in Gigiri, Nairobi, Kenya. It was founded in 1947. It is an international, coed, day school with a North American curriculum and classes from preschool to twelfth grade. Enrollment is approximately 650, with a senior graduating class ranging from 35-50 each year.  Approximately 40% of the students are American, and more than 50 nationalities are represented in the school. Most of its teachers are North American certified. It is located in the northwestern outskirts of Nairobi, in Gigiri, a safe location of Nairobi near the United States Embassy and the United Nations Headquarters for Africa. The site was formerly part of a coffee plantation.The school was originally founded as Mara Hills academy in northern Tanzania in the 1940s, as a one room school for the children of Mennonite missionaries.  The school moved to its current location in 1967, and opened a boarding facility offering K-8 education.  The school remained a boarding school into the 1980s when the Foreign Mission Board of the Southern Baptist Convention (now the International Mission Board) invested in the school to provide an American education for the children of its missionaries residing in the Nairobi area.  This was also a critical financial move in the history of the school as it saved it from financial insolvency. In the late 1980s the Assemblies of God missionary sending agency also purchased a stake in the school. The school is currently jointly owned by the International Mission Board (by proxy through the Baptist Mission of Kenya), the Eastern Mennonite Mission and the Assemblies of God.The school remained strictly a K-8 school until the late 1980s. Most of the students transferred to Rift Valley Academy upon entering ninth grade. However, the school gradually added a high school program and graduated its first senior class in 1991. Today the school offers many high school courses in the social sciences, natural sciences and mathematics, and literature and language.  Rosslyn Academy also teaches a number of Advanced Placement AP courses ranging from physics and biology to foreign language.The school is also now known for its strong fine arts and sports programs. The Rosslyn Eagles consistently place among the top of their leagues in both men's and women's varsity and junior varsity sports.  The inter-schools athletic program includes men's and women's football (soccer), basketball, volleyball, field hockey, rugby, tennis, and swimming.  The Eagles' traditional rivals are the other large international schools in Kenya, namely the Rift Valley Academy Buffalos and the International School of Kenya Lions."
klass2,"Rough Trade Records is an independent record label based in London, England. It was formed in 1978 by Geoff Travis who had opened a record store off Ladbroke Grove. Having successfully promoted and sold records by punk, very early indie pop and early post-punk bands such as Buzzcocks, The Smiths and Desperate Bicycles,  Travis began to manage acts and distribute bands such as Scritti Politti and began the label, which was informed by left-wing politics and structured as a co-operative. Soon after, Rough Trade also set up a distribution arm that serviced independent retail outlets across Britain, a network that became known as the Cartel.Interest and investment of major labels in the UK indie scene in the late 1980s, as well as overtrading on behalf of Rough Trade's distribution wing, led to cash flow problems, and eventually to bankruptcy, forcing the label into receivership.  However, Travis resurrected the label in the late 90s, finding success with The Libertines, The Strokes and Antony and the Johnsons."
klass2,"Rourkela Steel Plant (RSP), in Rourkela, Odisha is the first integrated steel plant in the public sector in India. It was set up with West German collaboration with an installed capacity of 1 million tonnes in the 1960s. It is operated by Steel Authority of India.German metallurgical firms Mannesmann, Krupp, Demag, Siemens and Voestalpine provided machinery and consultancy to the plant among others. Rourkela Steel Plant was the first steel plant in Asia to use the LD (Linz-Donawitz) process of steel-making. Rourkela Steel Plant has an associated fertilizer plant that produces nitrogeneous fertilizers using ammonia feedstock (from its coke oven plant). On 3 February 1959, then president Rajendra Prasad inaugurated RSP's first blast furnace named 'Parvati' when the company was known as Hindustan Steel Limited (HSL). Subsequently, the RSP became a unit of the Steel Authority of India Ltd (SAIL).Recently, a Rs 12,000-crore modernisation and expansion project at the Rourkela Steel Plant was dedicated to the Nation by Prime minister Narendra Modi on 1 April 2015. RSP presently has the capacity to produce 4.5 million tonnes of hot metal, 4.2 million tonnes of crude steel and 3.9 million tonnes of saleable steel.  The capacity of Rourkela Steel Plant (RSP) is expected to rise to 10.8 MTPA by 2025."
klass2,"Ruby Tuesday Inc. (NYSE: RT) is an American multinational foodservice retailer that owns, operates, and franchises Ruby Tuesday restaurants. The concept was started in 1972 by Samuel E. (Sandy) Beall, III.The corporation was formed in 1996 as a reincorporation of Morrison Restaurants Inc. They are headquartered in Maryville, Tennessee, and operate 755 locations worldwide between their various concepts.Their flagship brand is an American cuisine casual dining restaurant chain that is primarily located along the eastern coast of the United States. The company also owns Lime Fresh Mexican Grill. The company has closed all locations of Wok Hay and Marlin and Ray's. Additionally, they hold development rights to Truffles Grill.On June 6, 2012, founder and long-time CEO Sandy Beall announced he would be leaving the company."
klass2,"Ruff Ryders Entertainment was a record label founded by Joaquin ""Waah"" Dean and Darin ""Dee"" Dean and Chivon Dean, uncles and aunt of producer Swizz Beatz. It operated as a subsidiary of Universal Music Group, and was distributed by Fontana Distribution. The label was disbanded in 2010."
klass2,"Ruffian Games is a British video game developer founded in 2008. The developer was formed by two members, Billy Thomson and Gaz Liddon, of the video game developer Realtime Worlds. Ruffian Games originally consisted of members from Realtime Worlds and Xen Studios, among others. They have made Crackdown 2, the sequel to the 2007 video game, Crackdown."
klass2,"Russian News Agency TASS (Russian: Информационное агентство России ТАСС, Informatsionnoye agentstvo Rossii TASS), abbr. TASS, word Tass (Russian: ТАСС, Tass), is a major news agency in Russia, founded in 1902. Tass is owned by the government of Russia. Headquartered in Moscow, the agency has 70 offices in Russia and CIS, as well as 68 bureaus around the world.Its Russian full official name is Federal State Unitary Enterprise «Information Telegraph Agency of Russia (ITAR-TASS)» (Russian: Федеральное государственное унитарное предприятие «Информационное телеграфное агентство России (ИТАР-ТАСС)», Federal'noye Gosudarstvennoye Unitarnoye Predpriyatye «Informatsionnoye telegrafnoye Agentsvo Rossii (ITAR-TASS)»), shortly FGUP «ITAR-TASS» (Russian: ФГУП «ИТАР-ТАСС»). In 2014 under new brand policy it was rebraned as Information Agency of Russia «TASS» (Russian: Информационное агентство России «ТАСС») or Russian News Agency TASS in English. ITAR means Information Telegraph Agency of Russia, TASS means Telegraph Agency of the Soviet Union.It was founded in 1902 as Commercial Telegraph Agency (Russian: Торгово-телеграфное агентство) or in 1904 as St. Petersburg Telegraph Agency (Russian: Санкт-Петербургское телеграфное агентство). In 1925-1991 it was widely known as the Telegraph Agency of the Soviet Union (Russian: Телеграфное агентство Советского Союза, Tyelyegrafnoye agyentstvo Sovyetskogo Soyuza), acronym TASS (Russian: ТАСС). In 1992-2014 it used the brand name ITAR-TASS."
klass2,"Ryman Hospitality Properties, Inc. (NYSE: RHP) is a hotel, resort, entertainment, and media company that was accumulated by Edward Gaylord. It was previously a subsidiary of the Oklahoma City-based Oklahoma Publishing Company, which is owned by the Gaylord family and publishes the Daily Oklahoman newspaper. Until 2012, the company was known as Gaylord Entertainment Company, and earlier as Gaylord Broadcasting Company. The company has operated as a real estate investment trust since October 1, 2012."
klass2,"SAF Tehnika (OMX: SAF1R) is a designer, producer and distributor of digital Microwave Data transmission equipment. SAF Tehnika products provide wireless backhaul solutions for digital voice and data transmission to mobile and fixed network operators, data service providers, governments and private companies. The Company’s product portfolio consists of microwave point-to-point radios for licensed and license free frequency bands as well as unique spectrum analyzer Spectrum Compact. SAF Tehnika also provides wide range of customized microwave solutions for various applications, such as Broadcasting and Low latency networks.In 2004 SAF Tehnika acquired a Swedish company, – SAF Tehnika Sweden, a fully owned subsidiary, based in Gothenburg, however in 2008 it was bought out by its management, changing the name to ""Trebax AB"". In May 2004 the Company launched a successful IPO with initial market capitalization of more than €50 million, with substantial subscriptions from institutional investors. The Company is listed on the NASDAQ OMX Riga under the symbol SAF1R."
klass2,"SARIA Bio-Industries AG & Co. KG is a company group based in Selm (Westphalia / Germany) and active throughout Europe. The company acts as a service provider for agricultural and food sectors (with emphasis on recycling waste from meat and food industries), as a producer of new forms of energy, and as a manufacturer of high quality products for human consumption, pet food, aquaculture, oleochemistry and agriculture. SARIA is one of the largest companies of its kind in Europe and is owned by family-run Rethmann Group."
klass2,"SCT Logistics (Specialised Container Transport) is an Australian interstate transport company operating rail and road haulage, with facilities in Brisbane, Sydney, Parkes, Melbourne, Adelaide and Perth. The company was founded in 1974."
klass2,"SEV is a power producer and distributor on the Faroe Islands. The company name is derived from the names of islands Streymoy, Eysturoy and Vágoy, where the production of hydroelectricity first started."
klass2,"SIMPLE Group Limited is a conglomeration of separately run companies that each has its core area in Tax Planning. The core business areas are Legal Services, Fiduciary Activities, Offshore Banking, offshore outsourcing, Corporate Service and Offshore Business Services.The date of incorporation is listed as 1999 by Companies House of Gibraltar, who class it as a holding company; however it is understood that SIMPLE Group's business and trading activities date to the  second part of the 90s, probably as an incorporated body.SIMPLE Group Limited is a conglomerate that cultivate secrecy, they are not listed on any Stock Exchange and the group is owned by a complicated series of offshore trusts and companies in order to protect the owners. The Sunday Times stated that SIMPLE Group's interests could be evaluated at £77 million; the shareholders are understood to be a group of Swiss Private Banks' owners.Each of the companies operating under the SIMPLE Group umbrella are independent, with most being majority owned by SIMPLE Group, while previous owners still holds minority stakes. Occasionally, They simply licenses the SIMPLE brand to a company that has purchased a division or service from them.With a few exceptions, none of the companies began as wholly owned SIMPLE Group's subsidiaries but instead where acquired from different previous owners."
klass2,"SMRT Corporation (SGX: S53) is a public transport operator incorporated on March 6, 2000, as a result of an industry overhaul to form multi-modal public-transport operators in Singapore. It is the second-largest public-transport company in Singapore after ComfortDelGro. As a holding company listed on the Singapore Exchange since July 26, 2000, it operates bus, rail, taxi and other public-transport services via several wholly owned subsidiaries.In addition, the Group leases commercial and advertising spaces within the transport network it operates and engages in operations and maintenance services, project management and engineering consultancy in Singapore and overseas."
klass2,"SOHO China Limited (SEHK: 0410), founded in 1995, is the largest prime office real-estate developer in China, with corporate headquarters in Chaowai SOHO in Chaoyang District. The company is incorporated in Cayman Islands. The founders are Pan Shiyi (潘石屹), a former Oil Ministry employee, and his wife Zhang Xin (张欣), a former Goldman Sachs employee. The couple ranked the 21st richest 'person' in China a Forbes ranking in 2012.SOHO China focuses on developing properties in the central business districts of Beijing and Shanghai. SOHO China developments are known for modern iconic architecture, the company collaborates with internationally recognized architects such as Pritzker Architecture Prize winning architect Zaha Hadid and Japanese architect Kengo Kuma. As of 2012 has a development portfolio of 5.2 million square meters.SOHO China has a total of 18 properties in Beijing. Since 2009 the Company has successfully expanded into and established its presence in Shanghai, through the acquisition and development of a total of 11 properties.SOHO China's completed projects and projects currently under construction in Beijing include: SOHO New Town, Jianwai SOHO, SOHO Shangdu - designed by Lab Architecture Studio, Chaowai SOHO, Guanghualu SOHO, Guanghualu SOHO II, Beijing SOHO Residences, ZhongGuanCun SOHO, Sanlitun SOHO, Qianmen Avenue, Chaoyangmen SOHO I, Chaoyangmen SOHO II, and Galaxy SOHO (formerly, Chaoyangmen SOHO III). SOHO China also has built internationally recognized avant garde projects, Commune by the Great Wall in Beijing and Boao Canal Village in Boao, Hainan Island.SOHO China developments have attained tremendous commercial success, in large part due to the company’s ability to roll out high-quality, innovative products in prime locations, specifically catering to China’s high-net-worth individuals and urban professionals. SOHO China is China’s only pure prime office developer.In August 2012, the Company announced a shift in business model from “build to sell” to “build to hold” to seize the growth in value of SOHO China properties. SOHO China has a current investment portfolio of 1.7 million square meters in China’s leading cities, and will be the largest landlord on the Bund in Shanghai.On 8 October 2007, SOHO China was listed in the Hong Kong Stock Exchange with a capital raising of HK$12.8 billion, approximately US$1.9 billion.The company was also named as one of the ""Most Admired Companies"" in China by FORTUNE (China edition) Magazine for six times running from 2006 to 2012."
klass2,"SRT Communications (formerly Souris River Telecommunications) is the largest telecommunications cooperative in North Dakota, serving over 50,000 people with telephone, wireless phone, broadband Internet, security systems, and cable tv services.The company is governed by a twelve member Board of Directors covering four districts.  As a cooperative, patronage capital credits are awarded to member customers. In June 2009 SRT Communications distributed over $1.2 million in capital credit checks to members with local telephone service."
